mother_id,nid,name,profession,income
2063,4425747697,Rhonda Hart,Multimedia programmer,51038
2064,9155895389,Beverly Green,Health and safety inspector,72617
2065,5299490241,Mark Hoover,Further education lecturer,72220
2066,7325853215,Shannon Allen,Health promotion specialist,24463
2067,6082809999,Susan Luna,Counsellor,54181
2068,2267475480,Jerome Johnson,Biomedical scientist,54873
2069,2034344033,Jonathan Higgins,"Doctor, hospital",44266
2070,6563915552,Valerie Walters,"Accountant, chartered management",66365
2071,5727633231,Richard Mills,Telecommunications researcher,73952
2072,4647043225,Rebecca Thomas,Personnel officer,52899
2073,9635084762,Donald Carlson,Scientific laboratory technician,66648
2074,9193831992,Rachel Proctor,Environmental manager,45219
2075,8136153265,Timothy Ramsey,Public librarian,35801
2076,5305540619,Brian Howell,Translator,98869
2077,3531553309,Melissa Morris,Call centre manager,21177
2078,4634717528,Gregory Walker,Fine artist,36645
2079,6346702987,Laura Turner,Data scientist,42055
2080,4465880130,Chelsea Hernandez,Animal technologist,77130
2081,2025260376,Samantha Blackwell,Curator,99486
2082,6289631638,Cheryl Cooper,Leisure centre manager,73051
2083,8418651596,Steven Franklin,Dealer,93569
2084,5963627170,Benjamin Sanford,Chief Operating Officer,73108
2085,7342606374,Allison Sutton,"Designer, furniture",46766
2086,3797607549,Jennifer Yates,Best boy,27926
2087,9478398640,Rachael White,Textile designer,92617
2088,6685746384,Katherine Mcintosh,Television camera operator,32935
2089,3843132751,Ryan Levy,Audiological scientist,92024
2090,6738537467,Sherri Mack,Physiological scientist,40803
2091,5229849742,Alexis Graham,Marketing executive,31727
2092,3352461981,Sarah Patterson,Chief Marketing Officer,84495
2093,9917843699,Alicia Pace,Chartered accountant,66702
2094,1168832653,Steven Andrews,Chief Financial Officer,38717
2095,9609632069,Brandon Castillo,Professor Emeritus,24099
2096,9351688456,Lisa Perez,"Teacher, primary school",77409
2097,9821166506,Natalie Johnson,Claims inspector/assessor,51050
2098,1678262629,Danny Woods,Chartered legal executive (England and Wales),29529
2099,6366494300,Gabriela Cole,Colour technologist,66595
2100,1534322778,Joshua Hawkins,Pathologist,34217
2101,9705842021,Sarah Sullivan,Waste management officer,41569
2102,2914972470,Michele Blair,Geochemist,52300
2103,7224575964,Christopher Andrade,Occupational therapist,33534
2104,6737015172,Michael Clarke,Private music teacher,34074
2105,3840895685,Bryan Smith,"Surveyor, quantity",88507
2106,4394114324,Madison Davis,"Engineer, technical sales",29620
2107,6327804559,Gabriel Jackson,"Designer, graphic",37920
2108,4114158956,Kara Wright,Phytotherapist,40224
2109,3598245720,Christopher Russo,"Surveyor, quantity",53930
2110,6222206722,Alyssa Gordon,Optometrist,67737
2111,9105820676,John King,Bonds trader,31683
2112,3547496497,Christopher Ray,Mental health nurse,23477
2113,6187963613,Caitlyn French,"Optician, dispensing",27000
2114,6461678344,Victor Brooks,"Therapist, nutritional",41342
2115,2997978604,Katie Wilson,Public affairs consultant,26830
2116,9478802455,Carly Jenkins,Sports administrator,76172
2117,9799524033,Whitney Koch,"Engineer, aeronautical",72640
2118,4512290856,Debbie Davis,Field seismologist,35928
2119,8355933046,Lori Jackson,Photographer,54410
2120,7671012649,Monique Nelson,"Surveyor, planning and development",73673
2121,9048970861,Brett Torres,Chemical engineer,22846
2122,5129605009,Sonya Ray,IT sales professional,20774
2123,3784994788,Louis Riley,Press sub,93510
2124,3187106238,James Guerra,Estate agent,48761
2125,9074074722,Matthew Kelly,Fish farm manager,27075
2126,3878743842,Susan James,Ambulance person,90312
2127,3774869115,Jacob Roberts,Adult guidance worker,69821
2128,2163346032,Alexander Walker,"Engineer, building services",71651
2129,8550606220,Cindy Delgado,"Chemist, analytical",90713
2130,9160865172,James Castillo,Petroleum engineer,71886
2131,7042196856,Jason Hampton,Barrister,41395
2132,9300996684,Aaron Stewart,"Programme researcher, broadcasting/film/video",36602
2133,1708875240,Barbara White,Systems developer,91577
2134,9110695924,John Watkins,Seismic interpreter,58098
2135,8721420706,Kelly Jackson,Forensic psychologist,48463
2136,6156845183,Virginia Gardner,Hotel manager,82921
2137,7993669107,Kristina Lopez,Licensed conveyancer,95157
2138,9876757160,Colleen Grant,Clinical psychologist,72556
2139,7796929323,Belinda Holder,Health visitor,46949
2140,7355203891,David Hendrix,Early years teacher,71404
2141,2834468952,Kevin Williams,"Copywriter, advertising",65065
2142,3944906002,Javier Mendoza,Community development worker,69788
2143,5391598390,Rebecca Watson,Bonds trader,34246
2144,2589060970,Kristen Rogers,Learning disability nurse,92451
2145,7932296910,Jamie Bates,Multimedia specialist,41176
2146,3938168909,Sabrina Bowen,"Psychotherapist, dance movement",92903
2147,1615474428,Teresa Brooks,Private music teacher,74797
2148,8777605819,Amber Branch,"Secretary, company",67585
2149,9251589533,Jacqueline Singleton,Chartered certified accountant,66095
2150,4370802104,Michael Watson,Computer games developer,86284
2151,8083800643,Richard Davis,Fast food restaurant manager,56966
2152,3510190844,Pamela Harrell,Actor,85057
2153,9841406146,Lance Hill,Hydrologist,89184
2154,7960109906,Linda Stanton,Leisure centre manager,56079
2155,2416558147,Michael James,Toxicologist,37045
2156,1443117857,Trevor Hayes,"Conservation officer, historic buildings",94511
2157,2300608657,David Allen,"Pharmacist, hospital",22985
2158,6230566286,Edward Davis,Dancer,61662
2159,1810333998,Tara Spears,Waste management officer,47213
2160,9390943093,Dale Henson,Interior and spatial designer,54044
2161,4846658414,Karen Williams,English as a foreign language teacher,82442
2162,6675330665,Nicole Hernandez,"Horticulturist, commercial",89239
2163,5701202566,Ashley Ellis,Editorial assistant,22781
2164,7736490905,David Smith,Surgeon,70288
2165,1175663380,John Flores,IT trainer,58646
2166,9341824818,Curtis Nelson,Newspaper journalist,64419
2167,6703621960,Kathleen Smith,Bonds trader,48240
2168,6002567487,Amy Guzman,Sales executive,65601
2169,2539293584,Alan Mayer,Artist,79406
2170,2089912376,Andrea Kelley,Broadcast journalist,99024
2171,2637129761,Martin Le,Biomedical scientist,77689
2172,6743467831,Pamela Golden,"Nurse, mental health",38453
2173,8442736092,Brandy Colon,Medical laboratory scientific officer,61836
2174,5771699977,Edward Martinez,Travel agency manager,86747
2175,6681752254,Jeanne Middleton,Maintenance engineer,70342
2176,2623311795,Willie Alvarado,Geophysicist/field seismologist,90306
2177,5987977068,Sydney Jackson,Aeronautical engineer,75624
2178,8650426991,Amy Huang,Armed forces logistics/support/administrative officer,77488
2179,1629269318,Jessica Alexander,"Surveyor, planning and development",42003
2180,4745661724,Megan Young,Government social research officer,66236
2181,6578525210,Tanya Duncan,Textile designer,79385
2182,1593876243,Gina Moreno,"Nurse, children's",96765
2183,7062091071,Duane Robinson,Camera operator,45953
2184,1809722346,Matthew Harris,Community arts worker,42425
2185,9254782874,Eugene Johnson,Electronics engineer,43403
2186,9568397939,Brandi Barrett,Product manager,48627
2187,3196355071,Michael Robles,Product designer,37801
2188,5281856134,David Jordan,"Engineer, control and instrumentation",75639
2189,2869270002,Ariana Hernandez,Financial risk analyst,43351
2190,7261254683,Brittney Miller,Industrial buyer,34215
2191,1011785562,Nicholas Ingram,"Psychologist, forensic",98387
2192,2708573672,Kenneth Thomas,Volunteer coordinator,34013
2193,1690956367,Stephanie Tyler,"Surveyor, building",92266
2194,6673331960,Mark Browning,Recruitment consultant,67341
2195,4387946394,Miguel Lee,Educational psychologist,59450
2196,9132280128,Brandon Martinez,Special educational needs teacher,40241
2197,6154830669,Jonathan Carter,"Engineer, building services",83609
2198,1952565314,Christina Juarez,Clinical psychologist,75360
2199,5383366138,Rachel Davis,Pharmacologist,85377
2200,4387982535,Timothy Mclaughlin,"Engineer, maintenance",82802
2201,7653026350,Steven Garcia,Electronics engineer,85634
2202,3759524694,Cheryl Davis,Aid worker,58061
2203,9677216982,Christopher Wilson,Training and development officer,31327
2204,4855092427,Tara Miller,"Conservator, furniture",85186
2205,4663239278,Mary Richardson,Textile designer,78139
2206,5497530895,Virginia Weber,Horticultural therapist,78282
2207,6154166366,Mark Fry,Immunologist,98070
2208,9526008783,Dale Mckinney,Electronics engineer,77934
2209,4138462268,Kyle Moyer,Academic librarian,64643
2210,6137467518,Roy Long,Associate Professor,26233
2211,5081024418,Daniel Rose,Conference centre manager,94792
2212,4286258046,Pam Thomas,Art therapist,82346
2213,8084618815,Sandra Fisher,"Programmer, multimedia",86997
2214,3790942357,Rachel Arnold,Herbalist,77206
2215,4685410787,Erica Walker,Counsellor,65173
2216,9542645331,Matthew Hernandez,Operational researcher,27386
2217,5411743837,Heather Johnson,"Radiographer, diagnostic",26858
2218,5016516920,Austin Nolan,"Investment banker, operational",47854
2219,9249697954,Lori Brown,Clinical embryologist,43697
2220,7425013080,Heidi Petersen,Industrial/product designer,28383
2221,4272628500,Kelly Gonzalez,Financial risk analyst,60578
2222,3949434446,Alexandra Dickson,Historic buildings inspector/conservation officer,79536
2223,2934953676,Nicole Knight,Data scientist,45024
2224,3063602247,Phyllis Hernandez,Brewing technologist,22515
2225,1892746887,Christopher Fisher,Health service manager,60788
2226,6935728324,Matthew Bell,Legal secretary,82034
2227,5160734780,Colleen Figueroa,Broadcast journalist,98871
2228,9216245022,Emily Wagner,Retail manager,66006
2229,2680569301,Amy Marsh,IT sales professional,31167
2230,8272999855,Jason Pena,Clinical psychologist,30731
2231,3675715863,Jerry Yates,Regulatory affairs officer,75103
2232,6925103170,Veronica Morrison,Marine scientist,49814
2233,7383411150,Andrew Schwartz,Toxicologist,98911
2234,5398978326,Elizabeth Cox,Nature conservation officer,57387
2235,8602201671,Karla Watson,"Engineer, drilling",64078
2236,4386227139,Sandra Pearson,Water engineer,53976
2237,4187741644,Dawn Dominguez,Television/film/video producer,88308
2238,2056233219,Garrett Allen,Dramatherapist,80991
2239,1634071727,David Peterson,Psychotherapist,78705
2240,8357213217,Jeremy Williams,Newspaper journalist,26941
2241,3613405908,Michael Montgomery,Curator,24435
2242,6170799208,Trevor Goodwin,Health and safety adviser,67317
2243,4540206710,Hannah Donaldson,"Investment banker, operational",75063
2244,6956853410,Mckenzie Day,Applications developer,76061
2245,5043870690,Jose Brown,Artist,86475
2246,3070797737,Erika Case,Special effects artist,79438
2247,9371582297,Lisa Bridges,Tourism officer,76114
2248,8489783021,Andrea Griffin,Chartered accountant,30817
2249,7908087283,Charles Lewis,Nature conservation officer,98007
2250,4196527469,Tom Bass,"Designer, ceramics/pottery",49559
2251,3505692150,Teresa White,Chief Marketing Officer,99721
2252,8911368392,Curtis Moody,"Engineer, electrical",22341
2253,5728102263,Heidi Rivers,Merchant navy officer,46804
2254,8378043248,Matthew Johnson,"Psychologist, prison and probation services",41766
2255,4474457089,Matthew Smith,"Librarian, academic",84601
2256,6695784618,Janet Rogers,"Psychologist, clinical",71817
2257,6174052617,Kristi Moore,TEFL teacher,94532
2258,3679576046,Suzanne Gray,Environmental education officer,30202
2259,2242487926,Amanda Smith,Set designer,40820
2260,6569067822,Justin Sanchez,"Therapist, nutritional",56782
2261,9273895210,Jessica Hooper,"Embryologist, clinical",93550
2262,7778790641,John Avery,Trading standards officer,71387
2263,7629385372,Jessica Lawrence,Insurance broker,21976
2264,2644880188,Christina Morgan,Social worker,29264
2265,4204526441,Deborah Simpson,Commercial art gallery manager,74304
2266,6605070828,Jonathan Shepard,Advertising art director,22390
2267,1244199402,Tracy Irwin,Occupational hygienist,53036
2268,7932098676,Beverly Moreno,Rural practice surveyor,76441
2269,8309515814,Robert Olson,Curator,42608
2270,7047718407,Jason Barton,Production manager,79363
2271,6328677799,Stacie Martin,Trade mark attorney,27521
2272,1524910156,Bruce Wise,Colour technologist,61956
2273,9094019082,Paul Giles,Patent attorney,93997
2274,2044699271,Katherine Duran,"Therapist, music",97470
2275,5412241968,Robert Ramirez,Haematologist,59546
2276,3736258792,Katherine Hernandez,Dramatherapist,87159
2277,2800738953,Juan Zamora,Secondary school teacher,70847
2278,4416358795,Krystal Butler,"Nurse, children's",30936
2279,2733639898,Michael Marquez,Ship broker,76249
2280,8661318563,Jessica Horton,Product/process development scientist,51676
2281,6359637336,Karla Lee,Banker,74230
2282,1732488398,Christine Miller,Insurance risk surveyor,74372
2283,4705521107,Charles Moore,"Engineer, materials",90128
2284,3962813881,George Harrison,"Engineer, electronics",22800
2285,2458325927,Frank Harris,Comptroller,96170
2286,4670441971,Chad Hanson,Jewellery designer,59475
2287,3178160475,Aaron Morgan,Materials engineer,77390
2288,9916552687,Kelly Boyd,Actuary,33359
2289,6331649376,Alexis Lynch,Commercial/residential surveyor,38339
2290,5242446626,Juan Herring,"Engineer, chemical",33313
2291,4270090191,Latoya Mckenzie,Editorial assistant,64329
2292,2116427000,Erin Evans,Community education officer,29546
2293,8076833446,Robert Gibson,Primary school teacher,91881
2294,2197093898,Alison Stafford,Restaurant manager,51258
2295,8271301380,Melanie Giles,"Conservator, furniture",78242
2296,1148207280,Kimberly Mcknight,Chief Technology Officer,55934
2297,5007671602,Kristin Knight,"Administrator, charities/voluntary organisations",29342
2298,9105002233,Richard Chavez,Chartered public finance accountant,55003
2299,3546912207,Dustin Armstrong,Horticultural consultant,22256
2300,3738520711,Scott Burns,Private music teacher,99848
2301,2011084882,Sherry Sullivan,Forensic scientist,20126
2302,2973731095,Marc Cooper,Engineering geologist,33041
2303,6061552935,Stacy Hendrix,Dancer,25068
2304,8631378538,Craig Thomas,"Radiographer, diagnostic",79628
2305,5192129217,Amanda Coffey,Chief Operating Officer,74791
2306,1451555748,Patricia Rivera,Tree surgeon,64169
2307,7003984433,Madison Brady,Chief Financial Officer,73028
2308,1384476148,Christine Gomez,Ranger/warden,96511
2309,7664088318,Carlos Lewis,"Nurse, children's",85586
2310,1714881814,Joseph Chang,"Designer, exhibition/display",38060
2311,5353082539,Alicia Garcia,Agricultural engineer,41108
2312,3702716251,Rebecca Chavez,Medical illustrator,80897
2313,9604549801,Christopher Lewis,"Engineer, maintenance",40893
2314,2562615677,Audrey Mcdonald,"Teacher, music",96694
2315,3621874238,Joshua Baker,Recruitment consultant,30861
2316,2741737012,Erin Novak,"Pilot, airline",26368
2317,1805369560,Rebecca Williams,Rural practice surveyor,72639
2318,8933242451,Angela Peterson,Corporate treasurer,52928
2319,1521939182,Jennifer Reyes,Community education officer,88211
2320,7023851741,Levi Callahan,Chartered certified accountant,23734
2321,7171653932,Jessica Mcgee,Chief Marketing Officer,77106
