student_id,name,present_address,permanent_address,age,gender,club_membership,father_id,mother_id
965,Amanda Estrada,"2898, Jesus Expressway, Thompsonborough, Erikville, Louisiana","2410, Donald Unions, Kimberlyside, Roybury, Michigan, Illinois",20,Female,No,965,965
966,Michael Le,"30638, Jeanne Run, East Ianhaven, Caitlinland, Wyoming","2166, Lewis Mountains, East Danielport, Lake Tamara, Wisconsin, Rhode Island",30,Male,No,966,966
967,Carlos Vang,"96823, Adam Corners, West Pamelatown, Ralphburgh, Pennsylvania","14006, Booth Extension, Allenfort, Peggyburgh, Pennsylvania, South Carolina",30,Male,Yes,967,967
968,Danielle Roberts,"18274, Buchanan Squares, Lake Elizabeth, Lake Markshire, Massachusetts","2909, Tina Roads, Brandymouth, Bellton, Missouri, Montana",30,Male,Yes,968,968
969,Anthony Dixon,"450, Virginia Way, Ashleybury, Port Kimberly, Massachusetts","84632, Allen Shores, West Barbarashire, Herrerabury, Indiana, Wyoming",27,Female,Yes,969,969
970,Michael Baker,"19424, Dominique Walk, Grahamport, Sanchezbury, Mississippi","5806, John Port, Garciachester, North Carmenland, Nevada, Minnesota",22,Male,No,970,970
971,Sean Rodriguez,"2769, Samuel Path, New Crystalfurt, East Douglasview, Kansas","5263, Ramsey Camp, New Seanview, Yatesville, Mississippi, Maine",18,Male,Yes,971,971
972,Sabrina Stanley,"72926, Samantha Orchard, Hallmouth, Scottfort, Minnesota","8662, Alec Court, Scotttown, North Sharonton, Rhode Island, Arizona",29,Male,No,972,972
973,Melissa Johnson,"002, Rivera Mills, Matthewmouth, Dylanshire, Washington","09446, Daniel Neck, Tinafort, Stefanietown, Indiana, Colorado",18,Female,Yes,973,973
974,Caleb Holland,"39197, Gardner Pines, West Veronicahaven, South Brianna, Alaska","72178, Eric Cape, Port Wendy, New Mary, Idaho, Alaska",19,Female,Yes,974,974
975,Jennifer Griffin,"92506, Austin Meadow, Christopherberg, Brownmouth, Hawaii","745, Matthew Unions, Tinashire, Perryview, New Hampshire, Louisiana",20,Female,Yes,975,975
976,Nicole Johnson,"164, Robinson Fork, Smithport, Katieborough, Alabama","5847, Brittany Mall, Oliviaburgh, East Christina, Connecticut, Nebraska",19,Female,No,976,976
977,Douglas Hernandez,"62405, Bradley Green, West Nicholasville, Lake Ronaldhaven, Arkansas","91713, Mckenzie Flat, Port Harold, Port Megan, Oklahoma, Kansas",29,Male,Yes,977,977
978,Christine Rodriguez,"023, Kathy Bypass, Quinnville, West Cindy, Iowa","004, Hernandez Plains, Wattsstad, Leemouth, Montana, Rhode Island",21,Female,No,978,978
979,Pamela Mack,"9130, Rodney Overpass, Sheilaborough, West Bradleyborough, Missouri","9177, Erika Lock, South Amberport, Lake Annfort, Alabama, Indiana",22,Male,No,979,979
980,James Barker,"2834, Amanda Stravenue, Lake Michele, West Benjamin, Louisiana","536, Moran Fields, Colefort, North Adrienne, Montana, Utah",30,Male,No,980,980
981,Sydney Evans,"95361, Mark Mountain, Smithhaven, Port Beth, Michigan","47835, Amy Harbor, Kaufmanburgh, East Dianaside, Idaho, New Jersey",25,Female,No,981,981
982,Jessica Caldwell,"187, Christopher Gardens, Port Thomasmouth, Oconnorborough, North Carolina","36805, Rose Walks, Collinsfort, Robertsshire, Nevada, Connecticut",29,Female,No,982,982
983,Jacob James,"892, Smith Rapid, Port Dana, West Ronaldchester, North Carolina","62520, Lindsay Burg, Penningtonbury, West Christinebury, Iowa, Texas",19,Female,No,983,983
984,Rachel Molina,"5069, Wells Neck, Patriciabury, Collinshaven, Florida","9850, Earl Court, Ballville, North Erica, Arizona, South Dakota",22,Female,Yes,984,984
985,Timothy Moore,"641, Kent Summit, New Martin, Jenniferhaven, South Carolina","3074, Jason Ford, New Alexbury, Kingchester, Michigan, Washington",21,Female,Yes,985,985
986,Donna Knight,"8097, Anthony Dale, New Carla, West Brandon, Arkansas","7550, Christopher Mountains, North Robertside, Lake Davidview, Wyoming, California",23,Male,Yes,986,986
987,Christopher Mcbride,"23938, John Squares, South Toni, North Wesley, Oklahoma","0375, Day Point, Port Jenniferfort, Kingville, South Carolina, Georgia",30,Male,No,987,987
988,Kristen Wilkinson,"8576, Cynthia Viaduct, East Natashabury, South Dustin, Indiana","167, Lopez Harbors, North James, Zhangberg, Alabama, Alaska",21,Female,Yes,988,988
989,Alyssa Fernandez,"7097, Laura Brook, North Denisefort, Danielsfurt, Connecticut","9008, Diane Brooks, West Michael, Doyleshire, West Virginia, Massachusetts",18,Male,No,989,989
990,Deanna Baker,"4782, Wilson Rapids, Adrianton, West Johnbury, West Virginia","8323, Christopher Street, Lake Danielmouth, Alexisfort, New Mexico, Connecticut",23,Male,Yes,990,990
991,Samuel Hughes,"76318, Bowen Forges, Powersland, Port Christopherbury, California","87329, Brandon Passage, Cheyenneshire, Beanville, Iowa, Tennessee",22,Male,No,991,991
992,Erika Villegas,"2181, Stanton Field, West Tyler, Donaldchester, Florida","4252, David Path, Andersonside, Jonesshire, Alabama, Texas",27,Male,No,992,992
993,Timothy Summers,"82839, Martin Mount, Samuelland, Port Oscar, Oregon","689, Stephanie View, Port Latoya, Lake Brandon, Virginia, Maryland",22,Female,No,993,993
994,Nathan Jones,"9733, Armstrong Underpass, Port Stephanie, East Hannahside, Iowa","9287, Nguyen Loop, North Terrifurt, Wrightmouth, Delaware, Louisiana",23,Male,No,994,994
995,Justin Pearson,"3681, Jason Valley, Michaelstad, Elizabethburgh, Arkansas","4863, Molly Lock, Gregoryhaven, East Mary, Maryland, Florida",21,Female,No,995,995
996,Brian Williams,"478, Joe Station, Michellemouth, Jeffreybury, Maryland","010, April Junction, Kariborough, South Sueside, South Dakota, Michigan",21,Male,No,996,996
997,Jennifer Waller,"0450, William Underpass, South Denise, East Wayneville, New York","577, Sanchez Wall, North Gary, East Jennifer, Delaware, Hawaii",18,Male,No,997,997
998,Jordan Love,"85763, Hampton Lake, Port Christopher, Port Andrew, New Mexico","206, Eric Locks, Jessicabury, Stevenmouth, Alaska, South Carolina",30,Female,Yes,998,998
999,Meredith Rojas,"847, Sellers Locks, Lake Denisebury, Monicaside, Alabama","88278, Thomas Way, East Sarah, Port Traceyview, Nevada, Colorado",21,Male,No,999,999
1000,Maria Mccarthy,"8508, Paula Islands, Lake Erikborough, Joshuachester, Virginia","7389, Hardy Gardens, Danabury, Lake Richardberg, California, North Dakota",22,Female,Yes,1000,1000
1001,Katelyn Campbell,"00691, Tucker Terrace, East Jeremiahport, Robinsonport, Hawaii","33841, Timothy Isle, South Lindsayfurt, Richardsonberg, South Carolina, Kansas",26,Female,No,1001,1001
1002,Michelle Peck,"3517, Victor Stravenue, Austinton, North Samantha, Maine","754, Smith Common, West Anthony, New Matthew, Maine, New Jersey",22,Male,No,1002,1002
1003,Laura Smith,"008, Mitchell Dam, New Brendamouth, Port Elizabeth, Maine","2284, Hale Cliffs, Jenniferfort, Wattstown, Montana, North Dakota",29,Male,No,1003,1003
1004,Melvin Cook,"96606, Heath Flat, Zacharyville, Robertland, Connecticut","23169, Gregory Streets, Tammyhaven, South Anthonyfort, Arizona, Arizona",26,Female,Yes,1004,1004
1005,David Jackson,"129, Ray Court, Maryberg, South Jorge, Nebraska","8468, Angela Islands, Rodriguezton, Clarkton, Missouri, Rhode Island",25,Male,Yes,1005,1005
1006,Tyler Smith,"804, Spencer Spring, Gregland, Port Christopherberg, Florida","5810, Brian Ridges, Lake Victoriaberg, Castilloside, Illinois, Indiana",24,Male,No,1006,1006
1007,Paul Hayes,"238, Mark Roads, East Phillip, North Deniseland, Washington","367, Neal Ranch, North Donald, North Tonyfort, Kentucky, California",23,Male,No,1007,1007
1008,Julie Gonzalez,"1068, Brandon Ridges, Brownside, Martinmouth, Michigan","139, Reynolds Gardens, South John, South Kelly, California, Louisiana",20,Male,No,1008,1008
1009,Jacqueline Williams,"396, Frazier Village, Port Patrick, New Briannaland, Rhode Island","6784, Michelle Hollow, New Robert, Littleville, New Mexico, California",20,Female,Yes,1009,1009
1010,Kimberly Evans,"75223, Brown Expressway, Lake Karenville, North Michaela, Washington","851, Frank Ridge, Lake Ryan, Weberstad, Texas, Oregon",29,Male,Yes,1010,1010
1011,Shari Hill,"0688, Evan Oval, Buchananport, Julieborough, North Carolina","005, Ronald Fields, Port Matthew, Williamstown, Alaska, New Hampshire",20,Female,No,1011,1011
1012,Wanda Cook,"0558, Barber Rapids, Reynoldsview, North Latashamouth, Connecticut","350, John Walks, Lindaton, Lake Alison, North Dakota, Tennessee",29,Female,Yes,1012,1012
1013,Thomas Short,"100, Herring Stream, Rossberg, Samanthatown, Utah","14057, Amanda Lane, Lake Jasonmouth, Gutierrezbury, Alabama, Missouri",23,Female,No,1013,1013
1014,Amy Reese,"882, Richard Keys, Angelaview, Lake Gerald, Minnesota","067, Sarah Track, Port Dale, Edwardstad, Arkansas, Hawaii",27,Male,No,1014,1014
1015,Jordan Davis,"57188, Santos Roads, Lake Kevin, Hoffmanport, Oregon","65122, Elizabeth Fork, North Laurenton, New Joshuaton, Kentucky, Wisconsin",28,Female,Yes,1015,1015
1016,Kristie Perez,"10880, Howard Shoal, East Megan, Jefferyshire, Pennsylvania","58911, Joseph Terrace, New Benjaminstad, Port Brittany, Alaska, South Carolina",28,Male,Yes,1016,1016
1017,Austin Carroll,"76867, Susan Plains, Ashleyberg, Port Damonmouth, Vermont","459, Christopher Groves, East Barbarafort, Lake Fredtown, North Carolina, South Carolina",23,Male,No,1017,1017
1018,Jermaine Taylor,"6330, Ryan Crossroad, Juliachester, Kimberlyton, New Jersey","8546, Jones Squares, New Joannaberg, East Kyle, Rhode Island, Montana",21,Male,No,1018,1018
1019,Samantha Castillo,"5104, Sanford Walks, New Nancyville, Jasonmouth, Indiana","2350, Patrick Mission, Port Maria, Munozberg, Wisconsin, Mississippi",22,Female,No,1019,1019
1020,Shawn Perez,"9870, Kenneth Bypass, New Laura, North Lisaborough, West Virginia","991, Nicole Villages, East Jenniferside, Ashleyburgh, Kentucky, Utah",21,Male,Yes,1020,1020
1021,Alexis Garza,"8604, Julie Forks, Lake Kristin, New Melissabury, Nevada","64652, Brian Greens, East Adammouth, Michaeltown, Alabama, Pennsylvania",27,Female,No,1021,1021
1022,Lisa Lopez,"62266, Bryant Gateway, Timothyshire, Mooreland, Michigan","122, Ballard Forges, East Christinaport, New Erinmouth, Massachusetts, Michigan",26,Male,Yes,1022,1022
1023,Ashley Hutchinson,"97628, Rogers Dale, Stevenfort, Port Seanchester, Georgia","87257, Martin Pike, Howardchester, Port Anne, Washington, Vermont",20,Male,No,1023,1023
1024,Taylor Wolfe,"01751, Foster Points, Kingfort, West Walter, Virginia","3940, Carlos Junction, Barkerfurt, Matthewport, Alabama, New Jersey",30,Male,No,1024,1024
1025,Thomas Vasquez,"1711, Garrett Skyway, East Alyssa, West Kayla, Iowa","85035, Cruz Circles, Brendaside, Scottville, Colorado, Utah",25,Female,No,1025,1025
1026,Kimberly Martinez,"3754, Brock Meadows, West Whitneyton, Marioview, North Dakota","6956, Martinez Isle, Cookshire, Port Nancy, Utah, Alaska",26,Female,Yes,1026,1026
1027,Rebecca Maxwell DVM,"143, Davis Garden, Zacharyshire, East Taylorborough, Minnesota","286, Solomon Spring, North Zacharymouth, Seanfort, Virginia, Nebraska",26,Male,Yes,1027,1027
1028,David Gonzalez,"70233, Sloan Mountains, Antoniotown, Paulaton, Kansas","11879, Douglas Knoll, Phillipsberg, Johnport, Ohio, Wyoming",22,Female,No,1028,1028
1029,Allison Martinez,"518, Simmons Squares, Maxwellbury, Clarkmouth, Alaska","068, Hodge Highway, North Michael, North Patriciaton, Georgia, Tennessee",21,Female,No,1029,1029
1030,Laura Reid,"488, Weaver Village, Annaborough, Morenoside, Oklahoma","5504, Gilbert Causeway, Curtisview, West Johnmouth, Connecticut, South Dakota",23,Male,Yes,1030,1030
1031,Mark Ramsey,"0087, Rita Road, Port Christopher, Hardychester, Wyoming","11060, Michael Estate, New Kellyberg, Lake Michaelland, Florida, Arkansas",29,Male,Yes,1031,1031
1032,Karla Hamilton,"979, Benjamin Underpass, Odomchester, Hughesmouth, Arizona","8771, Anderson Turnpike, East Dawnfort, Shermanfort, Arizona, Pennsylvania",29,Male,Yes,1032,1032
1033,James Santiago,"3182, Hatfield Plains, New Justinmouth, Stuartburgh, New Hampshire","2619, Leroy Lock, North Roger, Barbaraport, Michigan, Arkansas",19,Male,Yes,1033,1033
1034,Anthony Wagner,"29780, Steven Camp, Loristad, West Gordonton, Texas","504, Robert Ramp, Dunlapberg, North Bryanborough, Texas, New Jersey",20,Female,Yes,1034,1034
1035,Scott Gonzalez,"1762, Henderson Path, New Deborah, Whitefort, Rhode Island","37090, Salazar Ports, East Rachel, Piercefurt, Connecticut, Kansas",28,Male,Yes,1035,1035
1036,Michael Gallagher,"6768, Ryan Roads, Melissaville, Lisafort, Delaware","3698, Roger Valleys, New Kennethside, Port Angelaburgh, Vermont, Idaho",29,Male,No,1036,1036
1037,Lisa Gutierrez MD,"8677, Timothy Trace, Seanview, Deborahhaven, Kansas","472, Juan Drive, Foleyshire, East Andrew, Delaware, Alaska",25,Female,Yes,1037,1037
1038,Doris Brown,"29364, Margaret Lodge, New Amy, New Mariaville, Hawaii","14930, Graves Key, Orrborough, Wilsonfort, Indiana, New York",30,Male,Yes,1038,1038
1039,Jennifer Mata,"9685, Mallory Rapid, Sheltonburgh, Yeseniamouth, Virginia","834, Donna Extension, Port Natalie, Suttonport, Minnesota, Arkansas",20,Female,Yes,1039,1039
1040,Mark Munoz,"056, Hunt Mountain, North Jessicahaven, Hudsonhaven, Arkansas","545, Andrew Village, Wrightmouth, East Rodney, Oklahoma, Louisiana",21,Female,No,1040,1040
1041,Perry Rodgers,"686, Schroeder Valleys, New Tim, West Juliemouth, North Dakota","958, Murphy Mills, Michaelton, Juliatown, Wyoming, Vermont",30,Male,No,1041,1041
1042,Kelly Conrad,"2547, Jennifer Pike, Wrightfort, Bellhaven, Rhode Island","4354, Velasquez Trafficway, East Dwayne, East Phyllishaven, Mississippi, Colorado",21,Male,Yes,1042,1042
1043,Vanessa Ramsey,"0002, John Plain, Marquezmouth, Michealside, Missouri","86687, Perez Ramp, Johnsonton, Port Natalieborough, Oklahoma, Hawaii",20,Female,Yes,1043,1043
1044,Jonathan Rose,"4060, Frey Unions, Kaylahaven, Hillfort, Hawaii","053, Guerrero Ridge, Michaelview, North Samantha, Maryland, New York",28,Male,No,1044,1044
1045,Carla Rogers,"7922, Richard Island, Mistymouth, Port David, Kentucky","92365, Daniel Field, East John, Vanessachester, Nevada, Vermont",19,Male,Yes,1045,1045
1046,Angela Gonzalez,"054, Ronald Stream, New Candace, North Williamshire, New York","53384, Adam Greens, New Joel, Lake Theresa, Indiana, Maine",23,Female,No,1046,1046
1047,Robert Salinas,"02857, Yoder Mews, New Ianborough, West Hollyton, Arkansas","8309, Martinez Land, Allentown, Port Cindy, Washington, Alaska",23,Female,Yes,1047,1047
1048,Kevin Smith,"039, Mitchell Parkways, Hernandezview, Lake Taylor, Texas","047, Kathryn Station, Billytown, Warrenburgh, Connecticut, Nevada",18,Male,No,1048,1048
1049,Matthew Gutierrez,"64369, Bell Inlet, Port Lindsay, Meganchester, Montana","436, William Well, Juliechester, East Deniseport, Oregon, Maryland",28,Female,Yes,1049,1049
1050,Jacqueline Willis,"595, Cynthia Mission, Barrettburgh, Port Lindafurt, Georgia","641, Frank Lodge, Rossberg, Freemanfurt, Hawaii, Washington",30,Female,No,1050,1050
1051,Barbara Martin,"87217, Williams Vista, Port Joel, South Colleen, Arizona","47202, Janice Point, Mccarthyberg, Gordonmouth, Virginia, Wisconsin",22,Female,Yes,1051,1051
1052,Courtney Espinoza,"55467, Haynes Knolls, Schroederland, Greenburgh, New Hampshire","82050, Brianna Islands, West Timothy, Lake Matthewville, North Carolina, Kentucky",21,Male,Yes,1052,1052
1053,Sarah Roy,"5099, Matthew Ranch, Fitzgeraldhaven, New Danielshire, New Hampshire","34126, Meyer Spring, New Jason, Amandaborough, Hawaii, Oregon",28,Male,No,1053,1053
1054,Amanda Cox,"5599, James Mountain, Port Brianfort, Kerrport, Colorado","899, Warner Knolls, New Jamesstad, Denisetown, California, New Mexico",24,Female,Yes,1054,1054
1055,Alicia Espinoza,"213, Jennifer Port, North Shannonbury, Millerport, Missouri","44204, Brian Springs, New Michael, Lawrenceland, Washington, Hawaii",24,Male,No,1055,1055
1056,Brooke Lamb,"43280, Joshua Harbors, New Stacey, New David, Tennessee","5684, Cindy Ways, New Jennifer, New Benjamin, Connecticut, Oklahoma",21,Male,No,1056,1056
1057,Kevin Bradford,"93966, Christian Views, Smithbury, New Jonathanport, Washington","5332, Meyer Flats, Taylormouth, West Brandon, Oregon, Louisiana",23,Female,Yes,1057,1057
1058,Robin Mack,"3416, Peter Villages, Simsfort, Lake Daniel, Illinois","9316, Nicole Isle, Port Brendafort, West Stephenfort, Utah, Virginia",24,Male,No,1058,1058
1059,Gabriel Floyd,"79208, Colon Square, Richardmouth, Jamestown, Illinois","65706, Gonzalez Burg, Suttonside, Stephaniechester, Wisconsin, Nebraska",26,Female,No,1059,1059
1060,Isaiah Castro,"63801, Cynthia Centers, Herrington, Port Danielhaven, Iowa","35057, Mary Burg, Harrisfort, Danielberg, Delaware, Alabama",28,Female,No,1060,1060
1061,Robert Murphy,"49046, Lawrence Isle, Nicholasport, East Gregorychester, Kentucky","555, Smith Plaza, East Suzanne, Moorestad, Illinois, Kansas",21,Male,Yes,1061,1061
1062,Michelle Craig,"49872, Christopher Road, Walshhaven, Port Joseph, Colorado","1254, English Lodge, Jordanport, Cookfurt, Colorado, Wyoming",22,Female,No,1062,1062
1063,Monique Conley,"85048, Chad Orchard, Kristinafurt, Colemanville, North Dakota","8064, Aaron Heights, New Donald, New Kelseytown, Massachusetts, South Dakota",21,Male,No,1063,1063
1064,Anthony Villarreal,"260, Hart Underpass, South Jessefort, Rebeccaton, Tennessee","190, Cook Estate, West Debra, North Paulmouth, Illinois, Rhode Island",20,Male,Yes,1064,1064
1065,Bridget Rowland PhD,"317, Marcus Springs, Underwoodfurt, Rhodesborough, Alaska","0427, Paula Drive, Caseyville, Martinezfurt, Missouri, Montana",28,Female,Yes,1065,1065
1066,Christopher Whitehead,"672, Corey Dam, North Veronica, Port Nicholasshire, New Jersey","990, Dalton Centers, Sarahside, East Sharon, California, Colorado",18,Female,Yes,1066,1066
1067,Janice Wright,"28437, Waters Lights, Deannaside, Tiffanyside, California","30086, Sharon Viaduct, North Stephanie, Moranside, Kansas, Kentucky",19,Male,Yes,1067,1067
1068,Julie Terry,"33119, Wyatt Tunnel, Jenniferville, Jamiefort, Arizona","493, Hayes Square, New Maria, Deborahfort, Kansas, Rhode Island",29,Female,Yes,1068,1068
