father_id,nid,name,profession,income
3028,3231959323,William Jones,"Engineer, manufacturing systems",67619
3029,5228623381,Evan Jacobs,Agricultural consultant,90867
3030,1185589598,Doris Hutchinson,"Copywriter, advertising",67896
3031,8725645631,Brittany Ross,Energy manager,68592
3032,6784816302,James Henry,Further education lecturer,59978
3033,2838890709,Jessica Webster,"Designer, jewellery",65299
3034,9540586320,Sara Acosta,Newspaper journalist,48162
3035,2020288266,David Lopez,Building control surveyor,28236
3036,3639099968,Kelly Hooper,Estate agent,23769
3037,3743096395,Savannah Fowler,Mining engineer,69677
3038,8745771895,Craig Stewart,Warehouse manager,55289
3039,6174766400,Marissa Jones,Chartered accountant,77458
3040,1116537790,Melissa Wells,Print production planner,89104
3041,6866918274,Stephanie Allen,Microbiologist,59896
3042,3569201847,Robert Martin,"Engineer, automotive",51186
3043,5196646091,Jesse Kim,Soil scientist,78498
3044,4726336653,Cody Santos,"Therapist, art",88959
3045,5607075573,Ronald Mann,Child psychotherapist,65027
3046,8643291335,Jasmine Carter,Broadcast presenter,54259
3047,8897898436,Kristina Watkins,Agricultural consultant,81989
3048,4187774036,Hannah Ferguson,Associate Professor,31450
3049,6042189494,Jacob Baker,Astronomer,51875
3050,3360204524,William Mcdaniel,Medical illustrator,72307
3051,4070491895,Lisa Miller,"Administrator, sports",85369
3052,4460329842,Dennis Mcneil,"Geologist, engineering",54611
3053,8441645203,Matthew Castillo,Amenity horticulturist,68451
3054,8189524085,Blake Harding,Market researcher,51854
3055,7038177827,Sarah Anthony,Sports coach,53780
3056,8699141064,Jeanette Walters,"Radiographer, diagnostic",56700
3057,6606266147,Dawn Huang,Waste management officer,27731
3058,8998084345,Alexis Craig,Ambulance person,49602
3059,5031557378,Stacy Johnson,"Engineer, maintenance (IT)",88326
3060,5185709369,Chris Garcia,Chief Operating Officer,38359
3061,6390623739,Kathleen Benitez,Information officer,83721
3062,8677696567,Brian Contreras,"Administrator, education",52622
3063,9551754056,David Wright,"Teacher, secondary school",54892
3064,8565258151,Jeremy Mckenzie,"Restaurant manager, fast food",92528
3065,6377789922,Suzanne Miller,"Pharmacist, community",39131
3066,1250350888,Ashley Moore,"Surveyor, building control",59225
3067,3360377586,Chris Mills,Ship broker,71039
3068,8438980139,Carolyn Harris,Fisheries officer,66863
3069,9040505334,Alyssa Rodriguez,Architectural technologist,39369
3070,7815078192,Douglas Morales,"Engineer, broadcasting (operations)",82695
3071,8252214469,Jennifer Oneal,Automotive engineer,48324
3072,8270953697,Donna Humphrey,Financial manager,73694
3073,8097898439,Anthony Bowman,Systems analyst,98450
3074,2469710264,Stephanie Moore,Operational researcher,87342
3075,4521589450,Jon Sweeney,Statistician,39482
3076,9300892399,Brandi Armstrong,Statistician,81930
3077,7759848337,Darrell Hall,Warehouse manager,35844
3078,2578811650,Tonya Smith,Energy manager,89543
3079,3292706117,Barbara Woods,Architectural technologist,53339
3080,9843469350,Patricia Fischer,Museum/gallery curator,29588
3081,6372413524,Mark Gray,Advertising copywriter,35256
3082,4254043886,Roberta Smith,"Teacher, English as a foreign language",25539
3083,7235391654,Joseph Gentry,Water quality scientist,48204
3084,6600821263,Ashley Chavez,Leisure centre manager,52124
3085,8362518655,Edward Tran,Product manager,28485
3086,2114594587,Gloria Anderson,"Investment banker, operational",47706
3087,7376155089,Nicholas Woods,Community arts worker,80699
3088,2944292927,Brian Burgess,Computer games developer,51778
3089,6202554797,Brandon Martinez,"Radiographer, therapeutic",35636
3090,3424143163,Laura Melendez,"Surveyor, planning and development",62624
3091,4501362834,Danielle Frank,Archivist,86018
3092,6904632006,Ian Hill,Information officer,60365
3093,7661679073,Matthew Sanders,Mechanical engineer,76579
3094,7125384089,Adam Wu,Solicitor,97989
3095,8012745184,Kimberly Hess,English as a second language teacher,70732
3096,1804120105,Ryan Price,"Librarian, academic",22074
3097,2931980389,Bryan Preston,"Scientist, product/process development",36525
3098,6588896132,Joshua Roberts,Community arts worker,91945
3099,1629679061,Robert Miller,Information officer,79813
3100,7088592497,Rebecca Leblanc,Sub,30804
3101,9103719705,Christine Hampton,Advertising account planner,29081
3102,9965060793,Taylor Barrera,Visual merchandiser,50661
3103,5709811426,Angie Murphy,"Horticulturist, amenity",38945
3104,8788663296,Jason Harvey,"Geologist, wellsite",29945
3105,2099544844,Lisa Nguyen,Dispensing optician,95486
3106,3266717976,Robert Boyd,"Surveyor, rural practice",22246
3107,3231346202,Emily Williams,"Pilot, airline",42453
3108,4080047462,Donald Campos,Futures trader,64685
3109,5640843249,Heather Berg,Clinical research associate,90210
3110,3293818893,Dennis Webb,Accounting technician,90787
3111,6424726463,Natalie Foley,Film/video editor,27013
3112,8959115637,Amanda Preston,"Designer, fashion/clothing",58233
3113,7803884926,Adrienne Williams,Animal technologist,85808
3114,3851844265,Jake Yates,Press photographer,92633
3115,1715325846,Molly Harris,Child psychotherapist,90104
3116,7484711694,Ashley Thompson,"Designer, jewellery",75635
3117,6591954579,Valerie Huff,Occupational psychologist,25930
3118,4246790624,Brittany Barr,Rural practice surveyor,66999
3119,9760028926,Jessica Turner,Careers adviser,69698
3120,8465510852,Andrea Wu,"Engineer, energy",75142
3121,6007077102,Charles Brooks,Equality and diversity officer,32114
3122,4884970670,Annette Schaefer,"Accountant, chartered public finance",21970
3123,5010230010,Frank Wood,Passenger transport manager,44708
3124,4576825837,David Cox,Customer service manager,98104
3125,5492485052,Matthew Watson,Dentist,96711
3126,3329370043,Jose Jensen,"Nurse, children's",58692
3127,6976916449,Sarah Wang,Clinical research associate,29002
3128,3119490555,Jacqueline Shaw,"Psychologist, prison and probation services",69380
3129,9129675494,Jonathan Stephens,Veterinary surgeon,74928
3130,9737807014,Stephanie Martinez,Youth worker,90904
3131,3671690650,Cindy Oliver,"Loss adjuster, chartered",98628
3132,8619894791,Jessica Martinez,Seismic interpreter,79072
3133,2977536090,Claire Williams,"Production designer, theatre/television/film",85668
3134,9243544992,Tyler Mckenzie,Private music teacher,39599
3135,5632210657,Holly Reed,Estate agent,70020
3136,3055717823,Heather Miller,Training and development officer,84361
3137,8213986186,Lance Johnson,Warehouse manager,76995
3138,1226606423,Mary Thomas,Musician,67345
3139,8932799671,Rebecca Moran,Facilities manager,64051
3140,2608822064,Mark Bullock,Professor Emeritus,52307
3141,3574235441,Jill Rice,Early years teacher,43624
3142,6602576814,Sharon Stewart,Wellsite geologist,50651
3143,6678432745,Crystal Wilson,"Surveyor, land/geomatics",56716
3144,5177352815,Kevin Bautista,"Presenter, broadcasting",20959
3145,2974374745,Carlos Johnson,"Secretary, company",60521
3146,1022951039,Joel Acosta,Fitness centre manager,40120
3147,9498622038,Laura Jones,Biomedical engineer,38671
3148,3362739144,Carrie Pierce,Armed forces technical officer,51132
3149,6356187174,Linda Powell,Exercise physiologist,85595
3150,1970416440,Darrell Welch,Curator,92627
3151,1107775619,Kristin Cooper,Regulatory affairs officer,59807
3152,6413922790,Nancy Clark,"Civil engineer, consulting",95895
3153,2541527043,Jacob May,Television/film/video producer,29686
3154,2713706225,Charlotte Gonzalez,Chief Financial Officer,51201
3155,4557503013,James Brown,Tourist information centre manager,50869
3156,1328767713,Sarah Thomas,"Surveyor, building",23953
3157,8657880826,Cynthia Dudley,Industrial buyer,81447
3158,4067921665,Andrew Maldonado,"Engineer, aeronautical",91725
3159,9605406017,James Kelly,Travel agency manager,28430
3160,2514556923,Jacob Davis,Haematologist,31883
3161,4319054719,James Mcclain,"Engineer, electronics",59251
3162,8658231571,John Cantu,"Embryologist, clinical",68084
3163,1965113504,Nicholas Duncan,"Administrator, Civil Service",97348
3164,7991351589,Madison Mckenzie,Hydrogeologist,86759
3165,8953327876,Laura Harris,"Designer, industrial/product",38802
3166,4461401120,Nichole Brock,Engineering geologist,20319
3167,9184153429,Sharon Jones,Optometrist,51608
3168,5517180402,Joseph Silva,Trading standards officer,65310
3169,9540075137,Jessica Diaz,Furniture conservator/restorer,41894
3170,3224617503,Andrew Fisher,Health and safety adviser,46763
3171,9101878315,Tanya Hines,Animal nutritionist,86562
3172,6894092260,Gary Mcbride,Market researcher,90509
3173,7879808208,David Smith,Meteorologist,53981
3174,3776004558,Michael Barr,Retail merchandiser,65830
3175,6250960976,Kyle Wheeler,Community arts worker,84838
3176,4110512125,James Petersen,Comptroller,21659
3177,7933272319,Beverly Davila,Actuary,74584
3178,9277319376,Nicolas Perez,"Administrator, arts",31630
3179,9124082792,Jamie Thornton,Archivist,40834
3180,7684888395,Daniel Brewer,"Designer, ceramics/pottery",71941
3181,2079157958,James Meyer,Contractor,93323
3182,2270407755,John White,Database administrator,81291
3183,7535857811,Stephanie Wilson,Public librarian,76069
3184,9181837573,Sean Jones,Mechanical engineer,50436
3185,9148128941,Jacqueline Schroeder,Petroleum engineer,84761
3186,4746402547,Hailey Villanueva,Management consultant,31794
3187,5646753690,Frank Stewart,IT sales professional,26396
3188,3760294630,Melanie Maldonado,Fashion designer,29958
3189,3463848714,Mary Meyers,Environmental education officer,48755
3190,3796511690,Mark Patel,Engineering geologist,98232
3191,9553531481,Courtney Cruz,Production manager,34621
3192,5053735552,Linda Dalton,Call centre manager,80742
3193,9078992505,Kyle Valdez,"Sales professional, IT",97999
3194,9136274617,Natasha Robinson,Planning and development surveyor,83859
3195,1891120521,Shelby Douglas,"Research officer, trade union",46069
3196,6254229636,Christopher Martin,Audiological scientist,83836
3197,3369048029,Justin Reynolds,Software engineer,30385
3198,8669251369,Marc Garcia,Biomedical engineer,84098
3199,4238782504,Victoria Shelton,Environmental health practitioner,99083
3200,3316971702,Thomas Hopkins,Agricultural engineer,72180
3201,3326859834,James Fernandez,"Civil engineer, contracting",20318
3202,1883899277,Zoe Nelson,Theatre director,22874
3203,1138096253,Sharon Miller,Printmaker,48340
3204,3114440791,Caroline Goodman,Public relations officer,42608
3205,7272816217,Eric Jones,"Sound technician, broadcasting/film/video",68379
3206,4059707000,David Wallace,Fisheries officer,76360
3207,4011810271,Angela Henry,Paramedic,81143
3208,3392568379,Richard Cuevas,"Journalist, newspaper",92112
3209,3999573604,Julia Hernandez,"Geologist, engineering",47748
3210,5410325099,Jose Phillips,Music tutor,25953
3211,6024381855,Donald Murray,Textile designer,93418
3212,2869235242,Sarah Hensley,Insurance risk surveyor,66653
3213,3403334042,Dan Johnson,"Education officer, museum",51244
3214,4041753276,Jessica Hall,Physiological scientist,46440
3215,5622668002,Samuel Martin,Forest/woodland manager,48411
3216,9941866897,Drew Erickson,"Sales professional, IT",80027
3217,4093406085,Amy Moore,"Education officer, environmental",42902
3218,7667750849,Sandra Foster,Toxicologist,79654
3219,7230177094,Ana Arroyo,Site engineer,53772
3220,4694902330,Joshua Wright,Database administrator,76570
3221,2345123590,Carly Rodriguez,Phytotherapist,80605
3222,4696343311,Melissa Hampton,Structural engineer,83026
3223,3511446445,Martin Campbell,"Psychologist, forensic",56343
3224,7140983746,Christine Wilson,Musician,74688
3225,9928652742,Bryan Moran,Structural engineer,46180
3226,2393025156,Alexander Leonard,Location manager,48656
3227,1467700973,Bradley Hall,Chief Financial Officer,63323
3228,1443118232,Taylor White,IT trainer,80064
3229,8912261010,Christina Martinez,Animator,97051
3230,8239505654,Tammy Collins,"Pharmacist, community",77387
3231,5581521981,Angela White,Systems developer,99620
3232,2467961338,Tina Smith,"Civil engineer, contracting",82059
3233,3707835984,Ryan Harris,Product manager,33191
3234,6898854134,Sarah Berg,Secondary school teacher,56451
3235,4207721635,Elizabeth Wise,Legal executive,43430
3236,2085399378,Stacy Moreno,Furniture designer,75581
3237,8444464290,Robert Curtis,"Doctor, general practice",94008
3238,6876929958,Rachel Fox,Equality and diversity officer,39658
3239,2873419970,Jason Miller,Lobbyist,27807
3240,4243832889,Jeff Johnson,Barrister's clerk,32788
3241,6376833794,Jeffrey Garrett,IT consultant,80728
3242,7394731948,Sydney Harris,Sports administrator,50952
3243,1387132660,Lawrence Campbell,"Programme researcher, broadcasting/film/video",57168
3244,7920633477,Tara Morgan,Set designer,91953
3245,4191457183,Erin Frye,Chartered certified accountant,27935
3246,7878478575,Brian Kirby,Local government officer,84967
3247,6313212987,Anna Rios,Therapeutic radiographer,73894
3248,9373137849,Jennifer Reyes,Automotive engineer,97216
3249,6676103776,Austin Costa,Trade union research officer,22511
3250,4521041092,Joseph Moore,Fisheries officer,21720
3251,5297331689,Jennifer Owen,"Designer, graphic",97680
3252,4682828678,Carl Holmes,Geophysicist/field seismologist,95504
3253,1449120103,Frederick May,Chief Strategy Officer,48657
3254,5444589314,Elaine Quinn,Animal technologist,91026
3255,9637718627,Janice Burns,Games developer,59221
3256,8533028994,Summer Cunningham,Environmental health practitioner,91971
3257,2229561173,Robert Meadows,Local government officer,75430
3258,2091418778,Billy Downs,Occupational therapist,57296
3259,5408357389,Rachel Garrett,Psychiatrist,58106
3260,1087179115,Douglas Smith,Associate Professor,29655
3261,7522613857,Timothy Higgins,Health service manager,74394
3262,5375617666,Patricia Graham,Actor,46574
3263,8301366454,Shawn Forbes,Field trials officer,60231
3264,7163456093,Kathy Weaver,Early years teacher,91790
3265,2939749877,Dennis Turner,Museum/gallery exhibitions officer,49848
3266,7484803014,Vincent Cunningham,Chiropodist,36871
3267,6702878143,Jacob Petty,Dentist,67079
3268,1657843830,Jerry Henderson,Translator,50353
3269,5904790338,John Evans,"Therapist, art",64214
3270,9157182628,Shannon Hickman,Museum/gallery conservator,82489
3271,3846353138,Adam Foster,Data scientist,30748
3272,4845892339,David Rivera,Theatre stage manager,56075
3273,6228583323,Derek Jones,Public affairs consultant,76134
3274,6446309201,Erin Ali,Optometrist,61759
3275,4464026002,Holly Brown,Academic librarian,71596
3276,4116075064,Jennifer Mcknight,"Surveyor, planning and development",84030
3277,9972691435,Marcus Hernandez,Medical physicist,36384
3278,8644014372,Debbie Sanford,Furniture designer,70874
3279,6002156842,Rebecca Graham,Brewing technologist,82249
3280,6976255200,Isaac Le,Naval architect,93759
3281,8195030331,Tamara Watson,Social researcher,97781
3282,3861609585,Shannon Smith,"Surveyor, mining",47886
3283,6847457978,Shannon Bailey,Curator,84330
3284,6938543659,Joanne Everett,Mechanical engineer,97901
3285,5203460820,Lindsey Howe,"Conservation officer, historic buildings",88221
